Book Id,Title,Author,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres
30125,The Missing Piece Meets the Big O,Shel Silverstein,4.34,0060256575,9780060256579,eng,104,10503,505,1/24/2006,HarperCollins,"Childrens;Poetry;Childrens,Picture Books;Fiction;Classics;Inspirational;Sequential Art,Comics;Humor;Young Adult;Philosophy"
33922,Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us,Donna Freitas,3.59,0787976288,9780787976286,eng,239,34,4,9/1/2004,Jossey-Bass,Spirituality
16793,Stardust,Neil Gaiman,4.08,0061142026,9780061142024,eng,248,283274,11746,8/29/2006,Harper Perennial,"Fantasy;Fiction;Romance;Young Adult;Adventure;Fantasy,Magic;Audiobook;Science Fiction Fantasy;Fantasy,Fairy Tales;Adult"
350,Stranger in a Strange Land,Robert A. Heinlein,3.92,0441788386,9780441788385,eng,528,251872,6241,10/1/1991,Ace,Science Fiction;Fiction;Classics;Science Fiction Fantasy;Fantasy;Novels;Speculative Fiction;Philosophy;Audiobook;Religion
3976,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.84,0312989482,9780312989484,eng,320,734,44,9/15/2003,Minotaur Books,"Mystery;Thriller;Mystery,Crime;Fiction;Mystery,Detective;Mystery,Noir;Thriller,Mystery Thriller;Mystery,Hard Boiled;Literature,American;Suspense"
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,4.03,0226307808,9780226307800,eng,221,4483,56,2/15/1955,University of Chicago Press,"Classics;Plays;Drama;Fantasy,Mythology;Fiction;Literature;Plays,Theatre;Poetry;Mythology,Greek Mythology;Literature,Ancient"
30357,Words of Silk,Erin St. Claire/Sandra Brown,3.56,0446614165,9780446614160,eng,224,2677,136,4/1/2005,Grand Central Publishing,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Category Romance,Harlequin;Adult;Womens Fiction,Chick Lit;Audiobook;Roman;Romance,Category Romance"
22774,Slightly Settled (Slightly  #2),Wendy Markham,3.68,0373250479,9780373250479,en-US,312,4756,84,1/23/2004,Red Dress Ink,"Womens Fiction,Chick Lit;Fiction;Romance;Adult;Romance,Contemporary Romance;Contemporary;Humor;Womens Fiction"
39535,Fabulous Small Jews,Joseph Epstein,3.9,0618446583,9780618446582,en-US,352,192,29,7/6/2004,Mariner Books,"Fiction;Literature,Jewish;Short Stories"
6388,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,0385504217,9780385504218,eng,522,2780,334,3/18/2003,Doubleday Publishing (NY),"Fiction;Mystery;Thriller;Thriller,Mystery Thriller;Historical,Historical Fiction;Suspense;Adventure;Novels;Mystery,Crime;Adult"
38496,Factotum,Charles Bukowski,3.97,006113127X,9780061131271,en-US,208,414,56,8/15/2006,Ecco,"Fiction;Classics;Novels;Literature;Literature,American;Contemporary;Thriller;Poetry;Mystery;The United States Of America"
6295,Howl and Other Poems,Allen Ginsberg/William Carlos Williams,4.13,0872863107,9780872863101,eng,56,85143,1284,1/1/2001,City Lights,"Poetry;Classics;Fiction;Literature,American;Literature;LGBT;LGBT,Queer;Literature,20th Century;Literature,Banned Books;Academic,School"
35350,What the Body Remembers,Shauna Singh Baldwin,3.89,0385496052,9780385496056,eng,471,2340,153,1/16/2001,Anchor,"Cultural,India;Fiction;Historical,Historical Fiction;Cultural,Canada;Historical;Cultural,Asia;Literature;Asian Literature,Indian Literature;Literary Fiction;Cultural"
11027,No me cogeréis vivo: artículos 2001-2005,Arturo Pérez-Reverte,4.16,8420469432,9788420469430,spa,537,199,5,11/10/2005,Alfaguara,"Writing,Journalism"
26979,Novels and Stories,Zora Neale Hurston/Cheryl A. Wall,4.37,0940450836,9780940450837,eng,1054,564,30,2/1/1995,Library of America,"Fiction;Short Stories;Classics;Novels;Literature;Anthologies;Literature,American;Race;Gothic,Southern Gothic;Cultural"
4696,The Last Jew,Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,4.1,0312300530,9780312300531,eng,352,4360,189,8/15/2000,St. Martin's Griffin,"Historical,Historical Fiction;Fiction;Historical;Cultural,Spain;Literature,Jewish;Novels;Religion;Religion,Judaism;Literature,15th Century;Historical,Medieval"
23257,The Great Philosophers: An Introduction to Western Philosophy,Bryan Magee/Myles Burnyeat/Martha C. Nussbaum/Anthony Kenny/Bernard Williams/Anthony Quinton/Michael  Ayres/John Passmore/Geoffrey Warnock/Peter Singer/Frederick Charles Copleston/J. P. Stern/Hubert L. Dreyfus/Sidney Morgenbesser/A.J. Ayer/John Rogers Searle,4.07,019289322X,9780192893222,eng,352,359,18,1/18/2001,Oxford University Press  USA,"Philosophy;Nonfiction;History;Reference;Philosophy,Theory"
9950,Murder in Amsterdam: The Death of Theo van Gogh and the Limits of Tolerance,Ian Buruma,3.72,1594201080,9781594201080,eng,288,996,98,9/7/2006,Penguin Press HC  The,"Nonfiction;Politics;History;Religion,Islam;Religion;Crime,True Crime;Mystery,Crime;Sociology;History,European History;War,Terrorism"
41824,The Currents of Space (Galactic Empire  #2),Isaac Asimov,3.83,4490249512,9780449015414,eng,192,37,3,1/1/1952,Fawcett crest,"Science Fiction;Fiction;Science Fiction Fantasy;Space,Space Opera;Audiobook;Classics;Fantasy;Novels;Mystery;Adventure"
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Rebecca Coffey,4.25,1886968055,9781886968059,en-US,226,12,0,4/1/2005,Sidran Press,Psychology
21717,Triptych (Will Trent  #1),Karin Slaughter,4.13,0385339461,9780385339469,eng,393,42325,2011,8/15/2006,Delacorte Press,"Mystery;Thriller;Mystery,Crime;Fiction;Thriller,Mystery Thriller;Suspense;Audiobook;Adult;Mystery,Detective;Contemporary"
25037,El rey de Les Halles,Juliette Benzoni/Francisco Rodriguez de Lecea,4.19,8466619453,9788466619455,spa,448,207,5,1/1/2007,Ediciones B,"Historical,Historical Fiction;Romance;Historical;Romance,Historical Romance"
9924,The Grass Harp  Including A Tree of Night and Other Stories,Truman Capote,4.01,0679745572,9780679745570,eng,272,4533,188,9/28/1993,Vintage,"Fiction;Short Stories;Classics;Literature,American;American,Southern;Gothic,Southern Gothic;Literature;Literature,20th Century;Literary Fiction;Novels"
7777,McElligot's Pool,Dr. Seuss,4.06,0394800834,9780394800837,eng,64,4560,253,9/12/1947,Random House Books for Young Readers,"Childrens,Picture Books;Childrens;Fiction;Poetry;Classics;Humor;Fantasy;Animals;Childrens,Juvenile;Kids"
37169,The Delta Star,Joseph Wambaugh,3.66,0553273868,9780553273861,eng,291,592,20,1/1/1984,Bantam,"Fiction;Mystery;Mystery,Crime;Novels;Humor;Thriller;Thriller,Mystery Thriller;Action"
36060,Because the Night (Lloyd Hopkins  #2),James Ellroy,3.48,1400095298,9781400095292,eng,288,1085,42,10/18/2005,Vintage,"Mystery,Crime;Fiction;Mystery;Mystery,Noir;Thriller;Mystery,Detective;Novels;Suspense;Thriller,Mystery Thriller;Literature,American"
4673,The Great Gatsby,Kathleen Parkinson/F. Scott Fitzgerald,3.88,0140771972,9780140771978,eng,144,557,28,11/25/2003,Penguin Global,"Classics;Fiction;Criticism,Literary Criticism;Classics,Classic Literature;Literature;The United States Of America"
28568,The Vanished Man (Lincoln Rhyme  #5),Jeffery Deaver,4.1,0743437810,9780743437813,en-US,560,15135,584,7/1/2004,Pocket Books,"Mystery;Thriller;Fiction;Mystery,Crime;Thriller,Mystery Thriller;Suspense;Mystery,Detective;Audiobook;Mystery,Murder Mystery;Adult"
13210,Wouldn't Take Nothing for My Journey Now,Maya Angelou,4.27,0553380176,9780553380170,eng,127,7423,319,5/12/1997,Bantam,"Nonfiction;Autobiography,Memoir;Poetry;Biography;Writing,Essays;Biography,Autobiography;Cultural,African American;Classics;Feminism;Inspirational"
18956,Homicide: A Year on the Killing Streets,David Simon,4.38,0805080759,9780805080759,eng,646,12071,837,8/22/2006,Holt McDougal,"Nonfiction;Crime,True Crime;Mystery,Crime;History;Writing,Journalism;Mystery;Sociology;Politics;Biography;Emergency Services,Police"
32964,Selections from Homer’s Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,4.41,0806133635,9780806133638,eng,522,67,7,12/15/2001,University of Oklahoma Press,"Classics;Poetry;Fantasy,Mythology;Fiction;Textbooks;History,Ancient History"
15846,Theories of Relativity,Barbara Haworth-Attard,3.91,0805077901,9780805077902,eng,240,760,75,9/1/2005,Henry Holt and Co. (BYR),"Young Adult;Fiction;Realistic Fiction;Young Adult,Teen;Cultural,Canada;Contemporary;Academic,School"
12059,The Accidental Bodyguard (Accidental  #2),Ann Major,3.25,0373760035,9780373760039,eng,192,18,0,4/24/1996,Silhouette Desire,"Category Romance,Harlequin"
7842,Another Day in Cubicle Paradise,Scott Adams,4.01,0740721941,9780740721946,eng,128,416,11,3/1/2002,Andrews McMeel Publishing,"Humor;Sequential Art,Comics;Fiction;Sequential Art,Comic Strips;Humor,Comedy;Sequential Art,Graphic Novels;Graphic Novels Comics;Sequential Art;Sequential Art,Cartoon;Business"
3231,Gorgias/Timaeus,Plato/Benjamin Jowett,3.74,0486427595,9780486427591,eng,256,34,5,7/15/2003,Dover Publications,Philosophy
32576,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,3.72,0671684027,9780671684020,eng,371,1399,49,3/1/1990,Pocket Books,"Media Tie In,Star Trek;Science Fiction;Fiction;Star Trek,Star Trek The Next Generation;Science Fiction Fantasy;Fantasy;Adventure;Media Tie In;Novels;Media Tie In,Tv"
36550,Antes que anochezca,Reinaldo Arenas,4.17,8483105020,9788483105023,spa,343,427,35,2/28/2008,TusQuets,"Nonfiction;Autobiography,Memoir;LGBT;Biography;LGBT,Queer;History;Biography,Autobiography;LGBT,Gay;Biography Memoir;European Literature,Spanish Literature"
13752,The Master of Go,Yasunari Kawabata/Edward G. Seidensticker,3.84,0679761063,9780679761068,eng,189,2821,199,5/28/1996,Vintage,"Fiction;Cultural,Japan;Asian Literature,Japanese Literature;Classics;Literature;Games,Go;Cultural,Asia;Nobel Prize;Novels;Sports and Games,Games"
31341,Blood And Gold (The Vampire Chronicles  #8),Anne Rice,3.89,0099271494,9780099271499,eng,752,28012,436,11/7/2002,Arrow,"Paranormal,Vampires;Horror;Fantasy;Fiction;Fantasy,Paranormal;Fantasy,Supernatural;Fantasy,Urban Fantasy;Gothic;Historical,Historical Fiction;Adult"
8801,The Burgess Bird Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.31,0486428400,9780486428406,eng,260,1253,54,4/23/2003,Dover Publications,"Environment,Nature;Science;Childrens;Animals,Birds;Animals;Academic,School;Nonfiction;Childrens,Chapter Books;Classics;Education"
23316,Round Ireland with a Fridge,Tony Hawks,3.79,0312274920,9780312274924,en-US,248,15191,838,3/7/2001,Thomas Dunne Books,"Travel;Nonfiction;Humor;Cultural,Ireland;Autobiography,Memoir;Humor,Comedy;Biography;European Literature,Irish Literature;Adventure;Biography,Autobiography"
4940,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Maire Jaanus,4.32,159308045X,9781593080457,eng,720,1089,202,7/25/2004,Barnes  Noble Classics,"Classics;Cultural,Russia;Literature;Literature,Russian Literature;Philosophy;Novels;Literature,19th Century;Classics,Classic Literature;Religion;Historical,Historical Fiction"
17344,Till We Have Faces: A Myth Retold,C.S. Lewis/Nadia May,4.19,0786198389,9780786198382,eng,9,60,17,9/1/2000,Blackstone Publishing,"Fiction;Fantasy;Classics;Fantasy,Mythology;Christian;Religion;Retellings;Religion,Christianity;Christian Fiction;Literature"
25688,Complete Works of Tacitus,Tacitus/Alfred J. Church/William Jackson Brodribb/Moses Hadas,4.29,0075536390,9780075536390,eng,773,280,13,9/1/1964,McGraw-Hill Humanities/Social Sciences/Languages,"History;Classics;Nonfiction;History,Ancient History;Roman;Philosophy;Politics;Literature,Ancient;Reference;Historical"
41993,Kiss,Jill Mansell,3.68,0747268460,9780747268468,eng,512,1587,67,9/7/2000,Headline Review,"Womens Fiction,Chick Lit;Romance;Fiction;Romance,Contemporary Romance;European Literature,British Literature;Contemporary;Womens Fiction;Adult;Adult Fiction;Humor"
42444,I Like Winter (Seasons  #3),Lois Lenski/Heidi Kilgras,3.94,0375810684,9780375810688,eng,56,65,9,10/24/2000,Random House Books for Young Readers,"Holiday,Christmas;Childrens,Picture Books;Childrens;Poetry;Holiday;Fiction"
5548,What Do You Care What Other People Think?,Richard P. Feynman,4.27,0393320928,9780393320923,eng,256,15700,556,1/11/2001,W.W. Norton & Company,"Science;Nonfiction;Biography;Science,Physics;Autobiography,Memoir;History;Philosophy;Biography,Autobiography;Biography Memoir;Humor"
28087,Gabriel García Márquez: One Hundred Years of Solitude,Michael  Wood,4.54,0521316928,9780521316927,eng,132,3604,78,5/31/1990,Cambridge University Press,"Fiction;Classics;Novels;Literature;Fantasy;Magical Realism;Roman;Literature,Latin American Literature;Literary Fiction;Romance"
24789,Libra,Don DeLillo/Michel Courtois-Fourcy,3.99,2742731105,9782742731107,fre,656,8,1,1/1/2001,Babel,"Fiction;Historical,Historical Fiction;Novels;Literature;Literature,American;Politics;Literary Fiction;Literature,20th Century;Contemporary;The United States Of America"
14495,The Mind Parasites,Colin Wilson,3.77,0974935999,9780974935997,en-GB,240,927,90,10/1/2005,Monkfish Book Publishing,"Science Fiction;Horror;Fiction;Novels;Philosophy;Lovecraftian,Cthulhu Mythos;Fantasy;Horror,Lovecraftian;Occult;Fantasy,Weird Fiction"
13137,1st to Die (Women's Murder Club  #1),James Patterson,4.08,0446696617,9780446696616,eng,424,269826,5220,5/20/2005,Grand Central Publishing,"Mystery;Fiction;Thriller;Mystery,Crime;Thriller,Mystery Thriller;Suspense;Mystery,Murder Mystery;Audiobook;Adult;Mystery,Detective"
24881,The Beasties,William Sleator,3.83,0141306394,9780141306391,eng,208,846,90,10/1/1999,Puffin Books,"Horror;Young Adult;Fantasy;Fiction;Science Fiction;Young Adult,Teen;Childrens,Middle Grade;Childrens;Thriller;Mystery"
4165,The Hip-Hop Church: Connecting with the Movement Shaping Our Culture,Efrem Smith/Phil   Jackson,3.91,0830833293,9780830833290,eng,227,21,4,12/15/2005,IVP Books,Religion
29205,A Certain Justice (Abe Glitsky  #1),John Lescroart,4.01,0451217764,9780451217769,eng,624,2993,107,2/7/2006,Signet,"Mystery;Fiction;Thriller;Thriller,Legal Thriller;Mystery,Crime;Suspense;Thriller,Mystery Thriller;Novels;Audiobook;United States"
20315,The Dark City (Eliot Ness  #1),Max Allan Collins,3.88,0727862421,9780727862426,eng,233,49,5,8/1/2005,Severn House Publishers,"Mystery;Fiction;Historical,Historical Fiction;Historical;Mystery,Crime"
7734,Gulliver's Travels,Jonathan Swift/Claude Julien Rawson/Ian Higgins,3.57,0192805347,9780192805348,eng,422,258,21,3/10/2005,Oxford University Press,"Classics;Fiction;Fantasy;Adventure;Literature;Novels;Classics,Classic Literature;Literature,18th Century;Academic,School;European Literature,British Literature"
3870,A Short History of Nearly Everything,Bill Bryson,4.21,0767923227,9780767923224,eng,624,352,37,11/1/2005,Broadway Books,"Nonfiction;Science;History;Audiobook;Humor;Science,Physics;Science,Popular Science;Historical;Philosophy;Unfinished"
10772,Can't Wait to Get to Heaven,Fannie Flagg/Cassandra Campbell,3.91,1415930686,9781415930687,eng,384,326,66,7/18/2006,Books on Tape,"Fiction;Humor;American,Southern;Womens Fiction,Chick Lit;Adult Fiction;Contemporary;Audiobook;Novels;Adult;Book Club"
27304,Buddha,Karen Armstrong,3.89,0143034367,9780143034360,eng,240,3783,286,9/28/2004,Penguin Books,"Religion;Religion,Buddhism;Biography;Nonfiction;History;Philosophy;Spirituality;Cultural,India;Cultural,Asia;Biography Memoir"
11627,The Colossus and Other Poems,Sylvia Plath,4.19,0375704469,9780375704468,eng,84,9140,224,5/19/1998,Vintage,"Poetry;Classics;Fiction;Literature;Literature,American;Womens;Literature,20th Century;Health,Mental Health;Feminism;Female Authors"
32843,Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,3.93,0812968565,9780812968569,eng,211,778,35,12/30/2003,Modern Library,"Classics;Fiction;Adventure;Science Fiction;Cultural,France;Travel;Fantasy;Historical,Historical Fiction;Literature;Novels"
41740,Billy Budd  Sailor,Herman Melville,3.12,1417647116,9781417647118,eng,127,29,0,3/1/1999,Turtleback Books,"Classics;Fiction;Literature;Historical,Historical Fiction;Literature,American;Literature,19th Century;Academic,School;Novels;Short Stories;Novella"
2725,Illuminations: Essays and Reflections,Walter Benjamin/Hannah Arendt/Harry Zohn/Leon Wieseltier,4.29,0805202412,9780805202410,eng,288,9254,194,1/13/1969,Schocken,"Philosophy;Writing,Essays;Nonfiction;Philosophy,Theory;Art;Criticism,Literary Criticism;Criticism;History;European Literature,German Literature;Literature"
32413,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,Luigi Pirandello/Henry Reed,3.92,0714541109,9780714541105,eng,236,12,1,7/1/1987,Riverrun Press (New York  NY),Italian drama
39902,Bittersweet: Recipes and Tales from a Life in Chocolate,Alice Medrich/Deborah Jones,4.28,1579651607,9781579651602,eng,378,359,25,11/15/2003,Artisan,"Food and Drink,Cookbooks;Food and Drink,Food;Nonfiction;Food and Drink,Cooking;Food and Drink,Cuisine;Biography Memoir"
18952,The Rediscovery of Man,Cordwainer Smith,4.14,1857988191,9781857988192,eng,368,2396,98,5/13/1999,Gollancz,"Science Fiction;Short Stories;Fiction;Anthologies,Collections;Speculative Fiction;Anthologies;Science Fiction Fantasy;Classics;Fantasy;Space,Space Opera"
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,0060934913,9780060934910,eng,302,2488,266,5/1/2001,Ecco Press,"Nonfiction;Food and Drink,Food;Autobiography,Memoir;Biography;Food and Drink,Cooking;Audiobook;Biography,Autobiography;Biography Memoir;Humor;Food and Drink,Foodie"
969,The Da Vinci Code,Dan Brown,3.84,076792603X,9780767926034,eng,467,1120,105,3/28/2006,Broadway Books,"Fiction;Mystery;Thriller;Thriller,Mystery Thriller;Historical,Historical Fiction;Suspense;Adventure;Novels;Mystery,Crime;Adult"
31306,Murder at the Vicarage (Miss Marple  #1),Agatha Christie,4.05,0451201159,9780451201157,eng,256,462,55,9/1/2000,Signet,"Mystery;Fiction;Classics;Mystery,Crime;Thriller,Mystery Thriller;Mystery,Detective;Audiobook;Mystery,Cozy Mystery;European Literature,British Literature;Thriller"
7199,The Way the Crow Flies,Ann-Marie MacDonald,4.09,0060586370,9780060586379,en-US,848,11330,1011,8/31/2004,Harper Perennial,"Fiction;Historical,Historical Fiction;Cultural,Canada;Mystery;Historical;Literary Fiction;Contemporary;Adult Fiction;Literature,Canadian Literature;Book Club"
40795,Turtle Island,Gary Snyder/Michael Corr,4.09,0811205460,9780811205467,eng,112,3809,105,1/17/1974,New Directions,"Poetry;Environment,Nature;Philosophy;Environment;Classics;Fiction;Writing,Essays;Literature,American;Literature;The United States Of America"
1420,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson,4.02,0521618746,9780521618748,eng,289,609271,7139,8/1/2005,Cambridge University Press,"Classics;Plays;Fiction;Drama;Academic,School;Literature;Plays,Theatre;Academic,Read For School;Poetry;Young Adult,High School"
30597,The Hunchback of Notre-Dame,Victor Hugo/Walter J. Cobb,4.0,0451527887,9780451527882,eng,510,140529,2558,4/10/2001,Signet Classics,"Classics;Fiction;Historical,Historical Fiction;Cultural,France;Literature;European Literature,French Literature;Gothic;Historical;Romance;Novels"
42389,Band of Brothers: E Company  506th Regiment  101st Airborne from Normandy to Hitler's Eagle's Nest,Stephen E. Ambrose,4.43,0743464117,9780743464116,eng,432,82525,2124,9/1/2002,Simon & Schuster; Media Tie-In edition,"History;Nonfiction;War;War,Military Fiction;War,World War II;Military,Military History;Historical;Biography;North American Hi...,American History;Audiobook"
38510,Tiempo De Matar,John Grisham,4.07,8408041258,9788408041252,spa,0,3,0,7/1/2003,Planeta Publishing,"Fiction;Mystery;Thriller;Mystery,Crime;Suspense;Thriller,Legal Thriller;Thriller,Mystery Thriller;Novels;Adult Fiction;Adult"
25347,Out of Egypt (Christ the Lord  #1),Anne Rice,3.58,0345436830,9780345436832,eng,350,11519,981,10/31/2006,Ballantine Books,"Fiction;Historical,Historical Fiction;Religion;Christian;Historical;Christian Fiction;Religion,Christianity;Biblical Fiction;Fantasy;Spirituality"
33493,The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,3.92,1568821441,9781568821443,eng,208,65,1,9/15/2003,Chaosium,"Games,Role Playing Games;Horror;Sports and Games,Games;Games,Gaming"
30676,The Act of Creation,Arthur Koestler,4.26,0140191917,9780140191912,en-US,752,365,24,12/7/1990,Arkana/Penguin,"Psychology;Philosophy;Nonfiction;Art;Science;History;Language,Writing;Design;Classics;Self Help"
31992,鋼之鍊金術師 1,Hiromu Arakawa/荒川弘/方郁仁,4.5,9861146091,9789861146096,zho,183,9,1,6/1/2004,東立,"Sequential Art,Manga;Fantasy;Sequential Art,Graphic Novels;Sequential Art,Comics;Fiction;Young Adult;Science Fiction;Science Fiction,Steampunk;Adventure;Comics Manga"
35459,Star Wars:  Revenge of the Sith Incredible Cross-Sections,Curtis Saxton/Hans Jenssen/Richard Chasemore,4.21,0756611296,9780756611293,eng,32,100,4,4/2/2005,DK Children,"Media Tie In,Star Wars;Reference;Nonfiction"
19681,Carrier: A Guided Tour of an Aircraft Carrier (Guided Tour),Tom Clancy/Leon A. Edney,3.82,0425166821,9780425166826,eng,368,583,11,2/1/1999,Berkley,"Nonfiction;War,Military Fiction;History;Aviation;Military,Military History;Reference;Military History,Naval History;War"
16427,Dead Man's Folly (Hercule Poirot  #33),Agatha Christie,3.79,0007121075,9780007121076,eng,288,619,75,7/1/2008,HarperCollins Publishers,"Mystery;Fiction;Mystery,Crime;Classics;Mystery,Detective;Thriller,Mystery Thriller;Audiobook;European Literature,British Literature;Mystery,Murder Mystery;Thriller"
32511,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,3.94,0393050572,9780393050578,en-US,430,421,70,9/30/2004,W.W. Norton & Company (NY/London),"Biography;Nonfiction;History;Literature;Criticism,Literary Criticism;Biography Memoir;European Literature,British Literature;Plays,Theatre;Drama;Historical"
35592,Magic Circles: The Beatles in Dream and History,Devin McKinney,3.88,067401636X,9780674016361,eng,432,56,6,10/18/2004,Harvard University Press,Music;Nonfiction
42899,Dark Lover (Black Dagger Brotherhood  #1),J.R. Ward,4.2,0451216954,9780451216953,eng,393,259511,10475,9/6/2005,Penguin Group (USA),"Romance;Fantasy,Paranormal;Paranormal,Vampires;Romance,Paranormal Romance;Fantasy;Fantasy,Urban Fantasy;Adult;Fiction;Adult Fiction,Erotica;Fantasy,Supernatural"
31980,Cross-X,Joe  Miller,3.8,0374131945,9780374131944,eng,480,189,40,10/3/2006,Farrar Straus Giroux,"Nonfiction;Education;Sociology;Cultural,African American;Race;Adult;History;Social Movements,Social Justice;Young Adult,High School;Autobiography,Memoir"
30363,Exclusive,Sandra Brown,3.97,0446604232,9780446604239,eng,496,5852,342,7/1/1997,Grand Central Publishing,"Romance;Romance,Romantic Suspense;Mystery;Fiction;Suspense;Thriller;Contemporary;Thriller,Mystery Thriller;Mystery,Crime;Romance,Contemporary Romance"
30055,It's Not About the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,3.72,0224060872,9780224060875,en-GB,294,495,42,5/3/2001,Yellow Jersey,"Nonfiction;Sports,Sports;Sports,Cycling;Autobiography,Memoir;Biography,Autobiography;Biography;Biography Memoir;Inspirational;Health;Self Help"
44595,Wide Sargasso Sea,Jean Rhys,3.58,0140818030,9780140818031,en-US,168,878,79,4/26/2001,Penguin Classics,"Fiction;Classics;Historical,Historical Fiction;Literature;Historical;Feminism;Literary Fiction;Novels;Academic,School;Literature,20th Century"
40143,The Family That Couldn't Sleep: A Medical Mystery,D.T. Max,3.91,081297252X,9780812972528,eng,299,237,48,9/11/2007,Random House Trade Paperbacks,"Nonfiction;Science;Health,Medicine;Medical;History;Health;Psychology;Science,Biology;Mystery;Audiobook"
3631,Catching Alice,Clare Naylor,3.38,0449005577,9780449005576,en-US,328,948,27,10/31/2000,Ballantine Books,"Womens Fiction,Chick Lit;Fiction;Romance"
37032,The Risk of Darkness (Simon Serrailler  #3),Susan Hill,3.95,0701179791,9780701179793,eng,320,3060,264,7/1/2006,Chatto & Windus,"Mystery;Mystery,Crime;Fiction;European Literature,British Literature;Thriller,Mystery Thriller;Mystery,Detective;Audiobook;Thriller;Emergency Services,Police;Suspense"
2655,To Kill a Mockingbird,Harper Lee/Sissy Spacek,4.27,0060888695,9780060888695,eng,11,697,180,8/22/2006,Caedmon,"Classics;Fiction;Historical,Historical Fiction;Academic,School;Literature;Young Adult;Historical;Academic,Read For School;Novels;Young Adult,High School"
13064,Tourist Season,Carl Hiaasen,3.94,0446695718,9780446695718,eng,404,15459,669,5/9/2005,Warner Books (NY),"Fiction;Mystery;Humor;Mystery,Crime;Humor,Comedy;Thriller;Thriller,Mystery Thriller;Audiobook;Suspense;Adult"
22304,Life After God,Douglas Coupland,3.79,0743231511,9780743231510,eng,291,9882,338,7/1/2002,Simon & Schuster,"Fiction;Short Stories;Cultural,Canada;Contemporary;Literature;Religion;Novels;Literary Fiction;Philosophy;Literature,20th Century"
22146,Prioritizing Web Usability,Jakob Nielsen/Hoa Loranger,3.94,0321350316,9780321350312,en-US,406,599,16,4/20/2006,New Riders Publishing,"Design;Internet,Web;Nonfiction;Design,Usability;Design,Website Design;Business;Science,Technology;Computer Science,Programming;Computers,Internet;Science,Computer Science"
8546,Field of Thirteen,Dick Francis,3.73,042519499X,9780425194997,eng,304,2053,85,3/2/2004,G.P. Putnam's Sons,"Mystery;Fiction;Short Stories;Thriller;Mystery,Crime;Suspense;Animals,Horses;Thriller,Mystery Thriller;European Literature,British Literature;Mystery,Detective"
16897,The Portable Thoreau,Henry David Thoreau/Carl Bode,4.18,0140150315,9780140150315,eng,698,666,28,1/27/1977,Penguin Books,"Philosophy;Classics;Nonfiction;Writing,Essays;Poetry;Literature;Literature,American;Environment,Nature;History;Anthologies"
31030,Diabolo: Volume 1,Kei Kusunoki/Kaoru Ohashi,3.46,1595322329,9781595322326,en-US,199,207,9,11/1/2004,TokyoPop,"Sequential Art,Manga;Sequential Art,Graphic Novels;Horror;Fantasy;Manga,Josei;Sequential Art,Comics;Young Adult;Fantasy,Magic;Fiction;Drama"
9681,Serenissima aka Shylock's Daughter,Erica Jong,3.29,0440201047,9780440201045,eng,384,282,17,3/1/1988,Dell,"Fiction;Historical,Historical Fiction;Romance;Novels;Fantasy;Cultural,Italy;Literature,American;Literature,20th Century;Science Fiction,Time Travel;Historical"
5932,Twenty Love Poems and a Song of Despair,Pablo Neruda/W.S. Merwin/Cristina García,4.3,0143039962,9780143039969,eng,70,37942,1105,12/26/2006,Penguin Classics,"Poetry;Classics;Romance;European Literature,Spanish Literature;Fiction;Literature;Cultural,Latin American;Nobel Prize;Literature,20th Century;Literature,Latin American Literature"
4331,Dreamland (Dreamland  #1),Dale Brown/Jim DeFelice,3.9,0007109660,9780007109661,eng,375,1313,28,7/2/2001,HarperCollins Publishers Ltd,"Fiction;Thriller;War,Military Fiction;War;Adventure;Suspense;Action;Thriller,Mystery Thriller;Mystery;Spy Thriller,Espionage"
20019,Killing Time,Cynthia Harrod-Eagles,3.98,0380732025,9780380732029,en-US,280,12,1,2/1/1999,Avon Books,"Mystery;Fiction;Mystery,Crime;European Literature,British Literature;Suspense;Thriller,Mystery Thriller;Mystery,Detective"
